Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,TotalQuantity,AvgQtyPerTrans,MinQuantity,MaxQuantity,CustomerTenure,FirstPurchase,PreferredDay,PreferredHour,PreferredMonth,WeekendRatio,AvgDaysBetween,UniqueDesc,AvgProdPerTrans,UniqueCountries,NegQtyCount,ZeroPriceCount,CancelledTrans,ReturnRatio,TotalTrans,AvgLinesPerInv,Age,SupportTickets,Satisfaction,Churn,RFMSegment,AgeCategory,PreferredTime,LoyaltyLevel,ChurnRisk,BasketSize,RegYear,RegMonth,RegDay,RegWeekday,IP_IsPrivate,IP_FirstOctet,MonetaryPerDay,AvgBasketValue,TenureRatio,FrequencyRatio,Country_TargetEnc,CustomerType_Hyperactif,CustomerType_Nouveau,CustomerType_Occasionnel,CustomerType_Perdu,CustomerType_Régulier,FavoriteSeason_Automne,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,Region_Asie,Region_Autre,Region_Europe_C,Region_Europe_E,Region_Europe_N,Region_Europe_S,Region_UK,WeekendPref_Inconnu,WeekendPref_Semaine,WeekendPref_Weekend,ProdDiversity_Explorateur,ProdDiversity_Modéré,ProdDiversity_Spécialisé,Gender_F,Gender_Unknown,AccountStatus_Active,AccountStatus_Closed,AccountStatus_Pending,AccountStatus_Suspended
15,27,9633.08,365.61,40.84,1693.07,405,16.0,-7706,4509,674,55,5,18,9,0.72,51.3,692,25.63,2,25,49,26,0.438,2046,64.99,49.40841787345389,12.0,4.0,0,0,-1,4,3,1,1,2017,8,8,3,0,116,602.0675,356.7807407407407,0.022222222222222223,0.04,0.20833333333333334,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
33,45,3627.81,83.08,32.59,1361.57,225,5.81,-7616,901,634,144,0,22,4,0.427,270.4,135,1.79,4,34,13,11,0.955,9704,100.0,48.20921452563229,9.0,5.0,0,2,3,2,3,1,1,2017,8,8,3,0,33,106.70029411764706,80.618,0.05196850393700787,0.07086614173228346,0.18386491557223264,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
207,38,231.2,5.0,57.8,-86.09,304,9.43,-3329,1655,357,28,6,16,1,0.148,261.3,275,8.11,1,52,34,36,0.584,3230,81.69,49.40841787345389,6.0,3.0,0,3,-1,2,3,0,0,2017,8,8,3,0,192,1.1115384615384616,6.084210526315789,0.5782122905027933,0.10614525139664804,0.18386491557223264,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
54,2,1092.91,405.35,2.08,146.43,46,25.14,-7442,7971,127,55,3,12,7,0.663,18.6,443,100.0,2,19,13,46,0.929,7933,100.0,51.23015174807371,14.0,3.0,0,0,3,3,2,0,2,2017,8,8,3,1,10,19.87109090909091,546.455,0.421875,0.015625,0.18386491557223264,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
252,3,10440.76,500.0,54.07,2190.59,60,16.73,-2022,1917,302,231,1,0,3,0.888,50.8,885,100.0,5,9,0,2,0.206,833,100.0,47.52734171411479,4.0,1.0,0,0,3,0,3,2,1,2017,8,8,3,0,141,41.267826086956525,3480.2533333333336,0.8316831683168316,0.009900990099009901,0.18386491557223264,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
73,34,5725.47,188.56,45.11,404.24,714,19.45,-3934,4237,315,51,0,12,11,0.516,27.9,21,1.27,3,69,50,3,0.898,3034,77.08,76.59515237297472,9.0,4.0,0,0,5,1,3,1,1,2017,8,8,3,1,10,77.37121621621623,168.39617647058824,0.2310126582278481,0.10759493670886076,0.18386491557223264,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
23,12,3175.47,362.79,74.67,680.81,348,27.89,-2745,7539,511,431,4,5,10,0.559,216.8,189,16.3,1,93,23,14,0.537,5588,100.0,43.51644227864491,8.0,2.0,0,2,2,1,3,1,2,2017,8,8,3,0,22,132.31125,264.6225,0.044921875,0.0234375,0.20833333333333334,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
110,31,3644.22,205.08,62.45,1003.06,248,5.84,-1781,2477,389,373,3,11,9,0.845,104.5,278,7.72,2,2,11,27,0.214,7893,100.0,57.16415113103345,14.0,1.0,0,0,4,0,3,1,0,2017,8,8,3,1,192,32.83081081081081,117.55548387096773,0.28205128205128205,0.07948717948717948,0.19736842105263158,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
241,35,7467.59,186.78,66.95,1715.85,420,11.16,-1731,3657,115,1,3,5,10,0.945,205.1,770,22.67,4,83,47,46,0.39,9659,100.0,75.62498339846792,4.0,2.0,0,2,5,4,2,2,2,2017,8,8,3,0,34,30.85780991735537,213.3597142857143,2.0775862068965516,0.3017241379310345,0.19230769230769232,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
239,28,13591.15,332.64,10.98,4605.18,504,18.46,-3557,6559,189,32,2,3,9,0.542,250.0,331,11.96,4,45,40,13,0.969,7158,100.0,30.25923471170636,3.0,4.0,0,3,1,3,3,2,1,2017,8,8,3,0,221,56.62979166666666,485.3982142857143,1.2578947368421052,0.14736842105263157,0.18386491557223264,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
129,44,4105.06,133.81,101.21,779.34,660,14.6,-4113,4567,362,186,5,9,2,0.045,127.5,661,15.76,5,66,8,23,0.959,5165,100.0,49.40841787345389,0.0,4.0,0,2,-1,3,3,0,0,2017,8,8,3,0,139,31.57738461538462,93.2968181818182,0.35537190082644626,0.12121212121212122,0.19230769230769232,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
67,19,5421.45,245.86,61.4,1221.97,171,8.49,-7534,4987,504,236,0,2,12,0.152,127.2,435,25.65,3,79,12,40,0.022,2900,100.0,40.972122548364894,0.0,4.0,1,0,2,1,3,3,2,2017,8,8,3,0,179,79.72720588235293,285.33947368421053,0.13267326732673268,0.03762376237623762,0.18386491557223264,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
62,8,12401.29,500.0,6.2,1390.35,200,26.77,-4452,2704,176,166,0,15,7,0.95,273.2,587,73.71,5,3,25,5,0.307,3063,100.0,35.86311426903205,14.0,3.0,0,0,2,3,2,0,1,2017,8,8,3,0,145,196.84587301587302,1550.16125,0.3502824858757062,0.04519774011299435,0.18386491557223264,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
259,19,3780.71,280.59,11.59,742.65,380,20.87,-3915,5076,11,6,6,0,8,0.833,129.0,804,42.81,2,39,14,10,0.899,5443,100.0,72.33742374875791,15.0,3.0,1,0,5,0,0,1,0,2017,8,8,3,1,10,14.541192307692308,198.98473684210526,21.583333333333332,1.5833333333333333,0.18386491557223264,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
254,40,502.79,10.34,49.66,203.6,920,22.2,-1751,1269,583,546,2,7,11,0.635,127.8,628,15.77,1,38,43,28,0.033,6141,100.0,60.895070636047166,0.0,4.0,0,2,4,2,3,0,1,2017,8,8,3,1,10,1.9717254901960786,12.56975,0.4349315068493151,0.0684931506849315,0.3333333333333333,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
18,3,-2541.27,5.0,34.53,-161.64,84,26.92,-3031,7727,620,459,5,7,1,0.469,219.8,349,100.0,1,16,15,15,0.957,7697,100.0,79.4330177946799,12.0,4.0,0,3,5,1,3,1,-1,2017,8,8,3,1,10,-133.75105263157894,-847.09,0.028985507246376812,0.004830917874396135,0.19230769230769232,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
55,31,13202.57,380.3,95.18,848.55,93,1.61,-3951,5256,370,158,5,22,5,0.411,25.6,242,5.74,2,28,9,12,0.388,6141,100.0,69.59277587932517,2.0,4.0,0,3,5,1,3,2,2,2017,8,8,3,1,192,235.76017857142855,425.88935483870966,0.14824797843665768,0.08355795148247978,0.18386491557223264,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
10,49,562.53,136.84,68.1,144.92,441,13.27,-1475,2736,657,25,3,19,11,0.044,124.8,496,10.37,1,3,16,10,0.115,5322,98.61,73.62665314965965,3.0,3.0,0,3,5,1,3,1,2,2016,10,10,0,0,194,51.1390909090909,11.480204081632653,0.015197568389057751,0.07446808510638298,0.20833333333333334,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
222,4,1831.4,302.33,45.12,727.22,112,25.93,-5727,2769,197,48,3,1,8,0.869,47.8,958,100.0,2,73,39,33,0.301,8343,100.0,20.578865850265775,3.0,2.0,0,1,0,3,3,0,-1,2021,8,8,6,0,205,8.21255605381166,457.85,1.121212121212121,0.020202020202020204,0.18386491557223264,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
73,3,1396.75,313.3,25.77,708.42,36,12.81,-206,5312,108,59,2,6,10,0.374,321.5,555,100.0,5,72,44,17,0.808,5512,100.0,19.12518439491668,8.0,4.0,0,2,0,1,2,1,0,2017,8,8,3,1,192,18.875,465.5833333333333,0.6697247706422018,0.027522935779816515,0.19736842105263158,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
133,31,3395.59,141.63,25.83,480.36,775,20.91,-3502,6450,86,49,1,7,2,0.519,120.5,162,4.84,3,74,9,40,0.998,6593,100.0,59.68252723585754,13.0,3.0,0,1,4,1,1,1,2,2023,12,4,0,1,10,25.340223880597016,109.53516129032259,1.528735632183908,0.3563218390804598,0.18386491557223264,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
158,38,7490.46,179.59,30.0,2025.47,760,18.96,-7913,4243,88,59,3,20,1,0.538,170.8,292,8.04,4,64,46,46,0.134,8566,100.0,56.50442645452307,4.0,4.0,0,2,4,4,1,1,0,2017,8,8,3,1,192,47.109811320754716,197.11736842105265,1.7752808988764044,0.42696629213483145,0.18386491557223264,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
242,30,596.81,64.84,28.72,219.05,210,3.47,-1631,5163,300,147,6,7,10,0.839,31.8,140,5.61,4,94,46,45,0.638,6204,100.0,49.40841787345389,11.0,4.0,0,3,-1,1,3,2,-1,2017,8,8,3,1,10,2.4560082304526745,19.893666666666665,0.8039867109634552,0.09966777408637874,0.19736842105263158,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
98,36,2618.55,60.88,11.18,578.5,432,10.9,-1889,2021,708,686,6,19,4,0.197,180.6,493,13.68,4,16,9,9,0.925,3716,89.75,49.40841787345389,8.0,5.0,0,2,-1,0,3,0,0,2017,8,8,3,0,133,26.450000000000003,72.73750000000001,0.1382228490832158,0.05077574047954866,0.20833333333333334,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
249,39,6168.04,149.58,36.37,1393.51,702,18.83,-5631,365,381,1,0,0,1,0.475,240.2,533,12.4,1,63,34,38,0.9,8348,100.0,49.40841787345389,3.0,5.0,0,2,-1,3,3,0,1,2017,8,8,3,0,208,24.672159999999998,158.15487179487178,0.6518324607329843,0.10209424083769633,0.17391304347826086,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
28,23,9532.74,343.3,99.34,3217.41,391,15.23,-257,5723,658,230,1,12,5,0.956,16.3,278,11.17,5,99,40,35,0.383,538,15.64,68.39837565822924,4.0,5.0,0,1,5,1,3,2,0,2017,8,8,3,0,47,328.7151724137931,414.4669565217391,0.042488619119878605,0.03490136570561457,0.14814814814814814,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
276,38,13652.8,281.3,44.49,936.8,798,18.6,-2017,5455,626,574,4,8,8,0.71,121.3,589,16.24,5,46,7,29,0.866,5928,100.0,63.52597634676469,4.0,5.0,0,1,4,0,3,2,-1,2017,8,8,3,0,159,49.288086642599275,359.28421052631575,0.44019138755980863,0.06060606060606061,0.18386491557223264,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
168,19,12465.04,500.0,34.23,962.54,190,11.72,-2041,7768,483,364,2,16,11,0.399,203.2,18,2.23,4,17,9,14,0.192,2422,87.03,51.04244090907865,13.0,1.0,0,2,3,3,3,0,1,2017,8,8,3,0,49,73.75763313609468,656.0547368421053,0.34710743801652894,0.03925619834710744,0.18386491557223264,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
196,41,903.28,5.0,43.81,262.81,574,15.01,-2772,7877,555,204,3,20,8,0.632,363.7,69,1.0,5,70,6,17,0.632,9619,100.0,49.40841787345389,2.0,5.0,0,1,-1,3,3,0,1,2017,8,8,3,1,192,4.585177664974619,22.031219512195122,0.35251798561151076,0.0737410071942446,0.14814814814814814,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
87,46,14507.19,333.53,41.61,4036.7,368,8.17,-3524,5301,113,92,3,20,9,0.588,279.7,954,20.65,2,25,33,28,0.598,605,11.92,49.40841787345389,11.0,4.0,0,2,-1,1,2,1,1,2017,8,8,3,0,73,164.85443181818184,315.3736956521739,0.7631578947368421,0.40350877192982454,0.18386491557223264,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
161,35,4078.65,157.96,58.85,507.19,595,13.14,-899,3247,290,69,2,7,5,0.545,206.9,300,9.25,4,23,0,28,0.783,3589,87.59,37.65073401000889,5.0,4.0,0,2,2,3,3,1,2,2017,8,8,3,1,10,25.176851851851854,116.53285714285714,0.5532646048109966,0.12027491408934708,0.19736842105263158,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
55,46,5516.72,164.79,76.91,1863.11,230,5.77,-5004,6950,682,553,5,10,8,0.535,76.2,740,17.85,4,32,4,21,0.229,401,5.78,49.40841787345389,10.0,3.0,0,1,-1,0,3,0,-1,2017,8,8,3,1,192,98.51285714285714,119.92869565217391,0.08052708638360176,0.06734992679355783,0.08695652173913043,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
182,50,-3757.66,12.49,28.81,-1151.3,600,13.79,-4728,57,248,7,5,4,10,0.718,353.6,379,7.8,3,89,16,22,0.629,9126,100.0,75.70548222749687,3.0,5.0,0,2,5,4,3,1,-1,2017,8,8,3,1,10,-20.53366120218579,-75.1532,0.7309236947791165,0.20080321285140562,0.17391304347826086,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
213,39,14047.12,328.51,33.77,3026.69,780,18.96,-1482,2313,127,25,6,12,5,0.882,73.6,582,14.65,4,28,47,28,0.61,6633,100.0,30.28610620297471,8.0,4.0,0,3,1,2,2,1,0,2017,8,8,3,1,10,65.64074766355141,360.18256410256413,1.6640625,0.3046875,0.19736842105263158,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
33,5,2323.28,316.72,16.93,574.76,75,11.55,-7204,7001,584,73,3,11,7,0.411,56.5,936,100.0,1,87,19,43,0.084,680,100.0,43.981029082832734,0.0,4.0,1,0,2,1,3,3,1,2017,8,8,3,0,38,68.33176470588236,464.65600000000006,0.05641025641025641,0.008547008547008548,0.18386491557223264,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
2,3,7793.0,500.0,81.15,1487.22,81,26.83,-6906,655,727,183,3,7,11,0.975,155.4,828,100.0,2,45,3,5,0.331,7943,100.0,49.40841787345389,5.0,3.0,0,2,-1,3,3,0,1,2017,8,8,3,1,10,2597.6666666666665,2597.6666666666665,0.0027472527472527475,0.004120879120879121,0.18386491557223264,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
266,21,326.43,120.57,102.97,-27.9,336,17.9,-4540,2796,145,107,6,0,8,0.403,270.1,811,39.82,5,75,45,37,0.207,7835,100.0,45.37363988289981,7.0,4.0,0,2,3,4,2,0,0,2017,8,8,3,0,65,1.2225842696629214,15.544285714285715,1.821917808219178,0.14383561643835616,0.043478260869565216,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
306,5,2876.02,476.9,47.59,355.39,45,9.68,-537,1563,683,64,5,2,12,0.677,33.4,406,79.74,1,91,33,43,1.0,866,63.98,21.86175728702476,0.0,3.0,1,2,0,0,3,3,1,2017,8,8,3,0,183,9.36814332247557,575.204,0.4473684210526316,0.007309941520467836,0.18386491557223264,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
169,12,877.51,110.02,69.37,-154.26,156,12.16,-2721,7611,180,65,6,15,12,0.27,67.3,895,74.83,2,25,35,23,0.991,4634,100.0,63.219407254765486,2.0,2.0,1,2,4,3,2,2,2,2017,8,8,3,0,64,5.161823529411764,73.12583333333333,0.9337016574585635,0.06629834254143646,0.18386491557223264,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
104,5,7285.97,500.0,56.79,2281.73,60,12.46,-2521,1197,101,42,5,22,8,0.748,228.0,889,100.0,3,40,46,4,0.252,2502,100.0,57.394058543459366,4.0,4.0,0,0,4,0,2,0,2,2017,8,8,3,0,25,69.39019047619048,1457.194,1.0196078431372548,0.049019607843137254,0.18386491557223264,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
153,49,7662.83,170.63,30.2,372.75,1225,27.13,-3134,2037,672,447,0,5,12,0.388,8.8,150,4.55,4,24,0,40,0.809,1567,23.32,72.59344943601683,6.0,5.0,0,3,5,2,3,3,2,2017,8,8,3,0,80,49.75863636363636,156.3842857142857,0.22734026745913818,0.07280832095096583,0.18386491557223264,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
192,14,9788.43,500.0,36.33,297.67,98,5.92,-1335,4102,723,546,0,10,2,0.382,241.0,5,1.91,5,14,49,22,0.816,9228,100.0,49.40841787345389,10.0,5.0,0,1,-1,3,3,0,0,2017,8,8,3,0,191,50.71725388601036,699.1735714285714,0.26519337016574585,0.019337016574585635,0.17391304347826086,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
55,15,2274.53,144.77,54.35,538.11,360,25.37,-387,3623,406,246,3,4,1,0.202,23.5,871,57.7,4,94,39,33,0.936,2959,100.0,49.40841787345389,8.0,5.0,0,3,-1,2,3,1,-1,2017,8,8,3,0,51,40.61660714285715,151.63533333333334,0.13513513513513514,0.036855036855036855,0.17391304347826086,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
150,10,14975.36,500.0,72.66,4974.3,140,13.47,-665,2064,305,192,3,6,12,0.07,134.7,259,26.8,1,33,28,11,0.129,5946,100.0,30.600274436952795,9.0,5.0,0,3,1,0,3,1,0,2017,8,8,3,0,29,99.17456953642385,1497.536,0.49019607843137253,0.032679738562091505,0.18386491557223264,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
188,45,1303.46,120.78,33.63,427.29,855,20.45,-5324,4864,729,195,6,14,11,0.349,151.6,453,11.31,4,50,19,10,0.668,4993,100.0,49.40841787345389,15.0,5.0,0,0,-1,2,3,2,1,2017,8,8,3,1,192,6.896613756613757,28.965777777777777,0.25753424657534246,0.06164383561643835,0.20833333333333334,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
81,15,4091.4,255.52,109.58,1588.33,60,3.87,-5092,6963,682,386,3,12,12,0.6,234.7,827,57.88,2,71,28,2,0.206,2494,100.0,49.40841787345389,12.0,4.0,0,0,-1,4,3,0,1,2017,8,8,3,1,192,49.895121951219515,272.76,0.11859443631039532,0.021961932650073207,0.18386491557223264,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
15,12,10438.35,500.0,25.47,1457.46,252,19.02,-5012,3869,294,87,6,4,8,0.046,120.5,31,1.73,4,26,15,23,0.658,9253,100.0,49.40841787345389,7.0,2.0,0,1,-1,4,3,1,0,2018,1,9,1,0,149,652.396875,869.8625000000001,0.05084745762711865,0.04067796610169491,0.18386491557223264,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
186,11,7787.19,500.0,40.84,2745.99,253,18.05,-4334,2273,31,22,5,6,9,0.191,34.4,950,85.67,4,3,15,28,0.872,1798,100.0,49.40841787345389,8.0,4.0,0,1,-1,0,1,2,1,2017,8,10,3,0,64,41.64272727272727,707.9263636363636,5.8125,0.34375,0.19736842105263158,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
233,31,1538.96,115.56,63.39,271.39,93,1.88,-3560,1106,239,80,3,18,12,0.245,51.0,437,13.64,3,75,35,40,0.081,1560,41.22,56.46714199832985,14.0,4.0,0,2,4,3,3,2,0,2017,8,8,3,0,87,6.576752136752137,49.64387096774194,0.9708333333333333,0.12916666666666668,0.18386491557223264,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
175,8,11645.24,500.0,7.78,2886.22,32,4.1,-82,2916,114,26,1,5,7,0.187,161.2,330,42.67,4,94,44,30,0.637,5167,100.0,49.40841787345389,12.0,2.0,0,1,-1,0,2,0,2,2018,8,6,0,0,180,66.16613636363637,1455.655,1.5217391304347827,0.06956521739130435,0.18386491557223264,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
272,7,14559.45,500.0,27.75,1659.52,63,10.51,-7515,4353,87,24,0,17,8,0.103,209.0,281,39.35,3,84,39,7,0.538,3008,100.0,41.58043383243158,8.0,4.0,0,2,2,2,1,0,1,2017,8,8,3,1,192,53.331318681318685,2079.921428571429,3.090909090909091,0.07954545454545454,0.18386491557223264,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
34,18,7148.83,400.41,39.29,1378.76,72,1.22,-4243,4237,524,314,6,0,9,0.183,341.6,762,42.04,1,19,23,1,0.176,7290,100.0,56.78032621817957,1.0,4.0,0,0,4,1,3,0,1,2017,8,8,3,0,188,204.2522857142857,397.15722222222223,0.06476190476190476,0.03428571428571429,0.18386491557223264,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
140,19,5650.12,290.7,57.5,1582.8,209,9.41,-2039,4998,352,38,3,17,10,0.936,202.5,401,20.11,3,47,16,28,0.238,9708,100.0,77.45096833786312,13.0,2.0,1,0,5,1,3,3,0,2017,8,8,3,1,10,40.07177304964539,297.3747368421053,0.39660056657223797,0.053824362606232294,0.19736842105263158,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
215,48,1691.73,117.91,105.14,328.05,1200,22.42,-654,3604,11,11,3,19,10,0.783,255.7,83,2.57,3,52,26,36,0.521,7673,100.0,59.83565122406661,14.0,4.0,0,1,4,4,0,2,2,2017,8,8,3,1,192,7.832083333333333,35.244375,17.916666666666668,4.0,0.19230769230769232,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
168,5,3157.9,448.63,52.96,216.77,40,4.71,-4790,3174,416,306,0,10,10,0.921,69.3,576,100.0,1,62,39,15,0.86,83,12.1,49.40841787345389,9.0,3.0,0,3,-1,4,3,1,-1,2017,8,8,3,1,192,18.68579881656805,631.58,0.4028776978417266,0.011990407673860911,0.18386491557223264,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
112,27,4737.3,173.92,42.13,1601.44,270,12.12,-1651,7010,636,541,5,9,4,0.89,361.7,247,7.73,3,16,8,40,0.675,2898,90.29,49.40841787345389,5.0,2.0,0,1,-1,1,3,0,1,2017,8,8,3,0,140,41.923008849557526,175.45555555555555,0.17582417582417584,0.0423861852433281,0.20833333333333334,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
29,33,2900.71,185.25,61.22,172.81,759,23.26,-6286,6226,141,26,6,5,3,0.4,53.3,35,1.0,4,94,19,7,0.027,4326,100.0,49.40841787345389,3.0,3.0,0,2,-1,2,2,0,-1,2017,8,8,3,1,10,96.69033333333333,87.90030303030304,0.20422535211267606,0.2323943661971831,0.23076923076923078,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
218,4,10298.76,500.0,64.71,736.84,88,25.55,-866,638,12,4,5,4,4,0.369,205.5,495,100.0,1,78,45,35,0.126,5200,100.0,64.33784924072185,9.0,5.0,0,1,4,0,0,1,2,2017,8,8,3,1,192,47.02630136986301,2574.69,16.76923076923077,0.3076923076923077,0.18386491557223264,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
46,12,441.83,146.47,43.4,68.35,228,17.47,-1238,3015,687,665,4,23,10,0.777,345.6,950,78.12,1,31,23,13,0.883,3083,100.0,33.30012766278176,7.0,5.0,0,2,1,3,3,2,-1,2017,8,8,3,1,192,9.40063829787234,36.81916666666667,0.06686046511627906,0.01744186046511628,0.18386491557223264,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
40,21,6195.72,260.85,67.3,1572.18,588,29.37,-6510,4645,60,35,3,1,3,0.901,170.4,876,40.57,3,65,41,11,0.653,6916,100.0,64.80694527237011,8.0,2.0,0,2,4,1,1,1,1,2011,12,1,3,1,192,151.11512195121952,295.0342857142857,0.6557377049180327,0.3442622950819672,0.25,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
252,30,5674.75,192.78,57.54,1261.32,510,14.27,-800,6646,318,245,2,15,2,0.751,329.6,22,1.0,3,91,20,26,0.018,4688,100.0,49.40841787345389,8.0,4.0,0,2,-1,2,3,0,1,2014,6,11,2,1,192,22.429841897233203,189.15833333333333,0.7899686520376176,0.09404388714733543,0.20833333333333334,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
